YQ,PCEDEF,ND,S,INF,Con_Growth,Div_index,DG_Index,DG_SMALL LoBM,DG_ME1 BM2,DG_ME1 BM3,DG_ME1 BM4,DG_SMALL HiBM,DG_ME2 BM1,DG_ME2 BM2,DG_ME2 BM3,DG_ME2 BM4,DG_ME2 BM5,DG_ME3 BM1,DG_ME3 BM2,DG_ME3 BM3,DG_ME3 BM4,DG_ME3 BM5,DG_ME4 BM1,DG_ME4 BM2,DG_ME4 BM3,DG_ME4 BM4,DG_ME4 BM5,DG_BIG LoBM,DG_ME5 BM2,DG_ME5 BM3,DG_ME5 BM4,DG_BIG HiBM,r_SMALL LoBM,r_ME1 BM2,r_ME1 BM3,r_ME1 BM4,r_SMALL HiBM,r_ME2 BM1,r_ME2 BM2,r_ME2 BM3,r_ME2 BM4,r_ME2 BM5,r_ME3 BM1,r_ME3 BM2,r_ME3 BM3,r_ME3 BM4,r_ME3 BM5,r_ME4 BM1,r_ME4 BM2,r_ME4 BM3,r_ME4 BM4,r_ME4 BM5,r_BIG LoBM,r_ME5 BM2,r_ME5 BM3,r_ME5 BM4,r_BIG HiBM,rf,PD_SMALL LoBM,PD_ME1 BM2,PD_ME1 BM3,PD_ME1 BM4,PD_SMALL HiBM,PD_ME2 BM1,PD_ME2 BM2,PD_ME2 BM3,PD_ME2 BM4,PD_ME2 BM5,PD_ME3 BM1,PD_ME3 BM2,PD_ME3 BM3,PD_ME3 BM4,PD_ME3 BM5,PD_ME4 BM1,PD_ME4 BM2,PD_ME4 BM3,PD_ME4 BM4,PD_ME4 BM5,PD_BIG LoBM,PD_ME5 BM2,PD_ME5 BM3,PD_ME5 BM4,PD_BIG HiBM,Rex_SMALL LoBM,Rex_ME1 BM2,Rex_ME1 BM3,Rex_ME1 BM4,Rex_SMALL HiBM,Rex_ME2 BM1,Rex_ME2 BM2,Rex_ME2 BM3,Rex_ME2 BM4,Rex_ME2 BM5,Rex_ME3 BM1,Rex_ME3 BM2,Rex_ME3 BM3,Rex_ME3 BM4,Rex_ME3 BM5,Rex_ME4 BM1,Rex_ME4 BM2,Rex_ME4 BM3,Rex_ME4 BM4,Rex_ME4 BM5,Rex_BIG LoBM,Rex_ME5 BM2,Rex_ME5 BM3,Rex_ME5 BM4,Rex_BIG HiBM
1984Q3,44.274,5774,14282,0.00739,0.00665,0.06965,0.01161,-0.049619404,0.015911441,-0.01901954,-0.020926862,0.067190934,-0.067267096,0.009277351,0.038989894,-0.04903217,0.047572824,-0.028868014,0.010030441,-0.150599795,-0.05951984,0.133183519,0.018707876,-0.022290274,0.002877099,-0.05198517,0.11522574,0.029077204,0.006771412,-0.002993525,-0.046725235,0.05827565,0.006389365,0.039253419,0.038722455,0.056992435,0.075614678,0.031603793,0.042395573,0.092932063,0.056537836,0.079448526,0.063895482,0.095321245,0.082004212,0.095447737,0.096386863,0.06294134,0.055029366,0.088007722,0.060317695,0.113875673,0.07018897,0.057387722,0.083416366,0.080184901,0.112008057,0.01783,6.553749819,5.688770358,5.102222455,4.937298425,4.952257252,5.828257177,5.160864195,4.879341154,4.42864731,4.461878872,5.569440904,4.953702649,4.522186207,4.152072581,4.326291283,5.356421295,4.753082387,4.502669979,4.023028055,4.237976724,4.944263699,4.75918649,4.385783034,4.01414659,4.062607174,0.022039365,0.054903419,0.054372455,0.072642435,0.091264678,0.047253793,0.058045573,0.108582063,0.072187836,0.095098526,0.079545482,0.110971245,0.097654212,0.111097737,0.112036863,0.07859134,0.070679366,0.103657722,0.075967695,0.129525673,0.08583897,0.073037722,0.099066366,0.095834901,0.127658057
1984Q4,44.848,5805,14404,0.01288,0.0076,0.07125,0.0227,-0.064980887,0.016805488,-0.02899994,0.025566072,0.046539343,-0.03864192,-0.00376794,0.033995389,-0.040897167,0.053711244,-0.012575433,0.008277824,0.025462524,-0.062382947,0.125060958,0.045892154,-0.018002388,-0.000302695,-0.055362129,0.066052558,0.031901376,0.029487583,-0.022012474,-0.026117385,0.054507516,-0.094454238,-0.049698893,-0.030821194,-0.032061707,-0.025655768,-0.074660549,-0.021950722,0.002821264,0.025064821,0.03521804,-0.019480763,0.026883965,0.025844319,0.005507191,0.034045831,-0.010864083,0.002335796,0.008354597,0.023148628,0.05475749,0.001623034,0.032415772,0.013082287,-0.003314903,0.000457466,0.01133,6.609758587,5.712112336,5.159964449,5.015217723,4.960680996,5.927128066,5.193982416,4.933283323,4.534217317,4.493754573,5.662204399,5.038993453,4.754790215,4.307040158,4.289494626,5.40065476,4.830402028,4.587800601,4.13533092,4.236626657,4.985375465,4.8098028,4.472192926,4.141056726,4.116339581,-0.078804238,-0.034048893,-0.015171194,-0.016411707,-0.010005768,-0.059010549,-0.006300722,0.018471264,0.040714821,0.05086804,-0.003830763,0.042533965,0.041494319,0.021157191,0.049695831,0.004785917,0.017985796,0.024004597,0.038798628,0.07040749,0.017273034,0.048065772,0.028732287,0.012335097,0.016107466
1985Q1,45.61,5829,14638,0.01685,0.01269,0.07285,0.02227,-0.08221569,0.008629787,-0.02121561,0.001277256,0.076820467,-0.056655549,0.084716203,0.117264669,-0.053925393,0.043231938,-0.019579318,0.007730912,-0.003132038,-0.089912826,0.11043535,0.025687248,-0.013545141,0.026404586,-0.055662085,0.104759958,0.037593113,0.037047265,-0.009264303,-0.045384086,0.065288992,0.157150483,0.151975807,0.114424428,0.104808838,0.1075619,0.124421301,0.113029691,0.095540138,0.10957017,0.112371437,0.10207549,0.091068985,0.078181885,0.100476702,0.091935735,0.107693054,0.0832798,0.092162325,0.100517748,0.098923358,0.070402523,0.10546106,0.073774986,0.088347525,0.067812651,0.00194,6.580285236,5.645607955,5.158143195,4.957589945,4.888485884,5.891109438,5.175799634,4.902109197,4.600179304,4.475261369,5.655299069,5.057599593,4.75517201,4.374930295,4.1984795,5.343898522,4.850740212,4.596457894,4.213841677,4.22533159,4.955097123,4.812730988,4.507287686,4.163859209,4.062289531,0.172800483,0.167625807,0.130074428,0.120458838,0.1232119,0.140071301,0.128679691,0.111190138,0.12522017,0.128021437,0.11772549,0.106718985,0.093831885,0.116126702,0.107585735,0.123343054,0.0989298,0.107812325,0.116167748,0.114573358,0.086052523,0.12111106,0.089424986,0.103997525,0.083462651
1985Q2,46.028,5862,14741,0.00912,0.00662,0.07339,0.00734,-0.055815976,-0.018271213,-0.023504883,-0.007497897,0.041698983,-0.068155464,0.007613983,0.024159773,-0.04844755,0.046802718,-0.032767245,-0.005025918,-0.001689042,-0.090257392,0.089588465,0.026171099,-0.01489271,0.007446309,-0.059623344,0.067940758,0.019396001,0.023928523,-0.020947792,-0.053816853,0.051015529,0.007621868,0.023347109,0.040686083,0.039212934,0.031519575,0.011902978,0.042301409,0.046171012,0.103881698,0.06090161,0.070890156,0.055488937,0.060227772,0.086557269,0.072966965,0.065393001,0.035800139,0.073295168,0.075023842,0.068157011,0.038283561,0.068812224,0.075557216,0.058159369,0.080243572,0.01017,6.819651408,5.788953975,5.293783233,5.061121527,4.919227317,6.072186287,5.204113121,4.880384666,4.763674867,4.544400868,5.776953877,5.140937666,4.836485933,4.565319823,4.179979884,5.425904329,4.947565153,4.662215632,4.37002151,4.21949499,4.987906534,4.881144784,4.590326976,4.29759082,4.06481319,0.023271868,0.038997109,0.056336083,0.054862934,0.047169575,0.027552978,0.057951409,0.061821012,0.119531698,0.07655161,0.086540156,0.071138937,0.075877772,0.102207269,0.088616965,0.081043001,0.051450139,0.088945168,0.090673842,0.083807011,0.053933561,0.084462224,0.091207216,0.073809369,0.095893572
1985Q3,46.903,5895,14901,0.01883,0.00932,0.07459,0.01618,-0.059771702,-0.02987195,-0.008191393,-0.012167251,-0.109235972,0.008283054,0.007503769,0.017409906,0.05549809,-0.041504345,0.095136843,0.066972048,0.036832905,0.035601608,-0.055547391,0.00163373,0.022344539,0.018285597,0.041744578,-0.013861647,0.01871696,0.061945206,0.033985098,0.068470966,-0.003981989,-0.076532237,-0.043520954,-0.035169436,-0.029673246,-0.033486373,-0.069735661,-0.042794004,0.017352267,-0.046102866,-0.059093162,-0.08813173,-0.028032458,-0.029529804,-0.048057486,-0.014369243,-0.078295982,-0.045637609,-0.036526286,-0.102772611,-0.055237262,-0.057016963,-0.026158316,-0.066209338,-0.058526064,-0.074689176,-0.00069,6.883089253,5.830572298,5.357974198,5.107832358,4.909047908,6.152244729,5.238800548,4.902395904,4.916004116,4.55849976,5.880611278,5.201452521,4.898402748,4.742134484,4.163358383,5.46512623,4.998258002,4.728064491,4.504668696,4.219711243,5.006794093,4.926028485,4.686831983,4.409567041,4.094041233,-0.060882237,-0.027870954,-0.019519436,-0.014023246,-0.017836373,-0.054085661,-0.027144004,0.033002267,-0.030452866,-0.043443162,-0.07248173,-0.012382458,-0.013879804,-0.032407486,0.001280757,-0.062645982,-0.029987609,-0.020876286,-0.087122611,-0.039587262,-0.041366963,-0.010508316,-0.050559338,-0.042876064,-0.059039176
1985Q4,47.004,5933,14983,0.00215,0.00575,0.0753,0.00948,-0.093615289,-0.029247524,-0.024367088,-0.041892822,-0.120156416,0.007744634,0.005265098,0.030969526,0.049488808,-0.072269182,0.047063048,0.011663204,-0.001023216,0.033030921,-0.083868487,-0.033780249,0.006550559,0.048358687,0.036027098,0.004627299,0.011611786,0.002184337,0.031043966,0.04113315,0.015316287,0.094672256,0.131154493,0.130259671,0.117830465,0.09302645,0.176054014,0.144540624,0.162347006,0.153113157,0.085750112,0.165193129,0.152075934,0.116196119,0.101577893,0.134543422,0.170157852,0.156068089,0.139609752,0.142497911,0.144512091,0.191574575,0.150336058,0.16100323,0.109928451,0.133636045,0.01628,6.866328717,5.816923294,5.330996155,5.090326363,4.984797507,6.074226015,5.188502775,4.902338265,4.81440316,4.540910943,5.697342704,5.106448015,4.832040039,4.65847539,4.204536532,5.385196517,4.930275853,4.673252609,4.360151508,4.178335627,4.93106017,4.837924963,4.586637547,4.282570011,4.023334047,0.110322256,0.146804493,0.145909671,0.133480465,0.10867645,0.191704014,0.160190624,0.177997006,0.168763157,0.101400112,0.180843129,0.167725934,0.131846119,0.117227893,0.150193422,0.185807852,0.171718089,0.155259752,0.158147911,0.160162091,0.207224575,0.165986058,0.17665323,0.125578451,0.149286045
1986Q1,47.415,5997,15015,0.00871,0.00458,0.07611,0.01067,-0.057906416,-0.093180549,-0.023943117,-0.041411895,-0.116245191,-0.028069246,-0.107775115,-0.071382782,0.057305735,-0.06406107,0.063192253,0.025829793,0.017289437,0.02448633,-0.088129722,-0.01883531,0.018235628,0.008487559,0.009768369,-0.024952419,0.017944716,0.023976073,0.024129551,0.053208186,-0.003392941,0.138079826,0.137994561,0.134994858,0.137781809,0.1412001,0.116061614,0.136207996,0.1309423,0.134842762,0.118361382,0.129184891,0.186516378,0.133841558,0.138902844,0.138776713,0.136049429,0.145185656,0.14217605,0.126204663,0.14226064,0.128886326,0.174013862,0.142882249,0.080837492,0.11355016,0.0075,7.054616263,5.97732531,5.485622914,5.250049649,5.197980373,6.242535395,5.327778302,5.033715745,4.918027508,4.698930236,5.815472786,5.246860745,4.949259374,4.727022362,4.422948441,5.589134618,5.079793383,4.764503674,4.46662232,4.318220419,5.11102296,4.986076684,4.716596811,4.351365312,4.141653805,0.153729826,0.153644561,0.150644858,0.153431809,0.1568501,0.131711614,0.151857996,0.1465923,0.150492762,0.134011382,0.144834891,0.202166378,0.149491558,0.154552844,0.154426713,0.151699429,0.160835656,0.15782605,0.141854663,0.15791064,0.144536326,0.189663862,0.158532249,0.096487492,0.12920016
1986Q2,47.931,6037,15074,0.01082,0.0047,0.07722,0.0146,-0.062564945,-0.040435748,-0.043864047,-0.040350812,-0.176066248,0.008805431,-0.015331515,0.012801683,0.032861753,-0.096184485,0.064325399,0.030836992,0.010362111,0.021855148,-0.093998447,0.341038695,0.020928529,0.011439675,0.015441309,-0.020160712,0.021825522,0.020263803,0.033360434,0.039587298,0.006187691,0.068377121,0.038781714,0.048811211,0.051892127,0.059152052,0.058835347,0.043374039,0.069025383,0.065483449,0.027117289,0.089407261,0.054150819,0.085448945,0.059309147,0.028354029,0.085739029,0.04172414,0.032204158,0.043525383,-0.003167149,0.069439347,0.066182988,0.014265305,0.030892502,0.040337391,0.00478,7.250602504,6.20850042,5.644560889,5.429243354,5.455425663,6.386666255,5.571761413,5.236040827,4.995564535,4.881352688,5.881465424,5.40754733,5.065811495,4.841438876,4.649854877,5.744019357,5.206743411,4.898192164,4.583058613,4.485433478,5.22196457,5.136114473,4.835349509,4.378994619,4.258596906,0.084027121,0.054431714,0.064461211,0.067542127,0.074802052,0.074485347,0.059024039,0.084675383,0.081133449,0.042767289,0.105057261,0.069800819,0.101098945,0.074959147,0.044004029,0.101389029,0.05737414,0.047854158,0.059175383,0.012482851,0.085089347,0.081832988,0.029915305,0.046542502,0.055987391
1986Q3,48.779,6035,15162,0.01754,0.00407,0.07859,0.01753,-0.046939491,0.020551811,0.035808812,0.004229387,-0.005011118,-0.001255437,0.070708034,-0.022421433,-0.038459383,-0.037170478,-0.056146908,-0.032174649,0.004261517,0.020455258,0.014745284,0.018816007,0.006961994,-0.001300605,0.01167185,-0.041979513,0.012937366,0.0015659,0.007093019,-0.009913198,0.053690583,-0.187231659,-0.150937787,-0.127717739,-0.094491706,-0.111474396,-0.192525772,-0.132366255,-0.103552706,-0.03129812,-0.09338563,-0.147987169,-0.130297025,-0.078622334,-0.048475306,-0.036688347,-0.150085333,-0.07933423,-0.083614585,-0.027442969,-0.026061136,-0.143086987,-0.119969612,-0.080899105,-0.023432682,-0.006692006,-0.00306,7.381544571,6.287717881,5.737236147,5.521486293,5.690643963,6.436696171,5.630466967,5.292264527,5.028186232,5.004654462,5.906547286,5.430861157,5.140898329,4.878892875,4.772207353,5.488719692,5.227539022,4.918956648,4.611142687,4.502427041,5.269578394,5.182033658,4.81625438,4.370299824,4.292746606,-0.171581659,-0.135287787,-0.112067739,-0.078841706,-0.095824396,-0.176875772,-0.116716255,-0.087902706,-0.01564812,-0.07773563,-0.132337169,-0.114647025,-0.062972334,-0.032825306,-0.021038347,-0.134435333,-0.06368423,-0.067964585,-0.011792969,-0.010411136,-0.127436987,-0.104319612,-0.065249105,-0.007782682,0.008957994
1986Q4,49.079,6069,15292,0.00613,0.00771,0.08338,0.05919,-0.075154328,0.00799644,0.015978074,-0.011795936,-0.030587467,0.001057063,0.02907232,0.070900796,-0.035470489,-0.016259939,-0.04203367,0.028170579,0.008209612,0.004284826,0.031023506,0.718949934,-0.01486543,-0.026199628,0.462302257,-0.036555961,0.005998872,0.028036388,0.016201803,-0.014466437,0.020076603,-0.060190404,0.008730361,-0.019579276,0.008908472,-0.016993593,0.030824969,0.02355885,-0.017340626,-0.032039639,0.016703542,0.027359115,0.003455137,-0.044137797,0.005182562,0.006476135,-0.002071413,0.04073888,0.035840713,-0.010786012,0.009561048,0.052214341,0.054678867,0.038695147,0.029582828,0.0292732,0.00682,7.241252403,6.116228283,5.573709595,5.422765199,5.584180685,6.245425835,5.427392677,5.211133254,5.035347495,4.948439311,5.814707024,5.332738781,5.058014477,4.809962312,4.720773721,5.319818352,5.141242798,4.836642668,4.572027868,4.518345417,5.113554042,5.060498146,4.728262256,4.356780339,4.232364017,-0.044540404,0.024380361,-0.003929276,0.024558472,-0.001343593,0.046474969,0.03920885,-0.001690626,-0.016389639,0.032353542,0.043009115,0.019105137,-0.028487797,0.020832562,0.022126135,0.013578587,0.05638888,0.051490713,0.004863988,0.025211048,0.067864341,0.070328867,0.054345147,0.045232828,0.0449232
1987Q1,49.127,6065,15511,0.00098,0.01002,0.08473,0.01604,0.088530795,0.036644212,0.028888819,0.027152665,-0.062910806,0.048993038,0.024586992,-0.000955742,-0.038288734,-0.012288244,-0.025585376,0.028450608,0.015614374,0.0400862,0.030636803,0.027894698,-0.025265008,0.022687555,0.017530856,-0.024021791,0.021849649,0.027660157,0.018730256,-0.002238074,0.037978528,0.226628091,0.217023902,0.185557462,0.195320949,0.195703393,0.222988383,0.234599227,0.17262605,0.175686829,0.188318357,0.217352801,0.211784985,0.138374903,0.155348258,0.156147031,0.216488207,0.19619344,0.173057937,0.155823845,0.113647818,0.214455851,0.227978218,0.13176018,0.131565403,0.136075304,0.01255,7.256216327,6.116962204,5.538152246,5.443469607,5.597774559,6.275193742,5.421879207,5.122891832,5.038778344,4.981402792,5.884099809,5.308023339,5.005667068,4.810860048,4.69622635,4.598797005,5.196847108,4.898683008,4.098939599,4.564462426,5.159769512,5.087140625,4.7507556,4.400829603,4.241560614,0.242278091,0.232673902,0.201207462,0.210970949,0.211353393,0.238638383,0.250249227,0.18827605,0.191336829,0.203968357,0.233002801,0.227434985,0.154024903,0.170998258,0.171797031,0.232138207,0.21184344,0.188707937,0.171473845,0.129297818,0.230105851,0.243628218,0.14741018,0.147215403,0.151725304
1987Q2,49.798,6099,15631,0.01357,0.00712,0.08818,0.03988,-0.015617844,0.03131876,0.029242366,0.029552197,0.00461971,0.020636381,0.027384585,-0.017530564,-0.020592613,0.013367558,-0.040232355,0.046896919,0.007477898,0.025517884,0.040714779,-0.125357275,0.684069812,0.022394219,0.025663926,-0.004155644,0.018895477,0.036764139,0.019425915,0.009384553,0.015879114,-0.02805454,-0.025733506,0.002158522,0.015615846,0.056664307,-0.03375045,0.000110338,0.002925719,-0.011693522,-0.011036005,0.005797116,-0.002717869,-0.004668652,0.029457607,-0.0067716,0.026984707,-0.013322231,0.006229595,0.003843516,0.019387269,0.0465038,0.030110705,0.029197854,0.037529408,0.041018738,-0.00043,7.394313623,6.297341895,5.694820888,5.611637891,5.856388758,6.449189087,5.631891442,5.296473625,5.252753908,5.182009392,6.127037986,5.491357716,5.128427598,4.926122107,4.821736578,4.787390515,5.418305555,5.04905339,4.237232587,4.702132035,5.352375714,5.287458686,4.863785524,4.53463308,4.339657391,-0.01240454,-0.010083506,0.017808522,0.031265846,0.072314307,-0.01810045,0.015760338,0.018575719,0.003956478,0.004613995,0.021447116,0.012932131,0.010981348,0.045107607,0.0088784,0.042634707,0.002327769,0.021879595,0.019493516,0.035037269,0.0621538,0.045760705,0.044847854,0.053179408,0.056668738
1987Q3,50.366,6089,15732,0.01134,0.00418,0.09158,0.03789,0.034317707,-0.079259502,-0.030016124,0.036334679,-0.015638234,0.003708454,-0.084658485,0.040561944,0.082767918,-0.015792104,0.047935935,0.032573243,0.067616201,0.051479906,-0.011624465,0.009168513,0.09984607,0.056290332,0.006289017,0.011429544,0.004099081,0.22332794,0.008137141,0.033899453,-0.014770315,-0.003793318,0.036126731,0.035037775,0.044086834,0.045584415,0.02576429,0.026514576,0.067841216,0.042225982,0.064191213,0.027891635,0.050624919,0.051499784,0.039776051,0.063942152,0.062575233,0.064399218,0.050025748,0.049613076,0.055250273,0.07992943,0.031498885,0.090570302,0.039377444,0.016576451,0.00234,7.381876927,6.240289629,5.667737044,5.59770154,5.908433355,6.394802256,5.604617195,5.316929908,5.261652999,5.157605828,6.173067457,5.441742928,5.116281048,4.930061829,4.774250199,4.939732497,4.720913512,5.032888766,4.215412177,4.725674947,5.379984037,5.280805252,4.873557463,4.562777936,4.364797015,0.011856682,0.051776731,0.050687775,0.059736834,0.061234415,0.04141429,0.042164576,0.083491216,0.057875982,0.079841213,0.043541635,0.066274919,0.067149784,0.055426051,0.079592152,0.078225233,0.080049218,0.065675748,0.065263076,0.070900273,0.09557943,0.047148885,0.106220302,0.055027444,0.032226451
1987Q4,50.473,6081,15847,0.00212,0.00489,0.0913,-0.00308,0.038072879,-0.077393448,0.154188942,0.074565054,0.011366809,0.021793754,-0.000972761,-0.078517363,0.078663218,-0.025802626,0.047064614,0.026028222,0.055246837,0.076288974,-0.021680098,-0.783347767,0.020787475,0.045159383,-0.400342738,0.025142645,-0.000422642,0.04361413,-0.000580957,0.163623171,-0.009154414,-0.481804017,-0.372050985,-0.346537239,-0.344489039,-0.346814728,-0.359590459,-0.350076267,-0.316252058,-0.249575159,-0.327739255,-0.307973854,-0.282791392,-0.257432983,-0.260571641,-0.288006078,-0.251506654,-0.306117609,-0.266065609,-0.228262383,-0.269651942,-0.270557515,-0.277130414,-0.265666061,-0.23369792,-0.23913912,0.01032,7.343765901,6.355675862,5.732790944,5.605453694,5.969656005,6.416858092,5.715790255,5.34420918,5.221111063,5.237589145,6.153023158,5.459794604,5.100164631,4.918357975,4.849816817,4.993139216,4.68546666,5.026624182,4.258736236,4.769495677,5.455814385,5.088976196,4.955990624,4.568255927,4.396143781,-0.466154017,-0.356400985,-0.330887239,-0.328839039,-0.331164728,-0.343940459,-0.334426267,-0.300602058,-0.233925159,-0.312089255,-0.292323854,-0.267141392,-0.241782983,-0.244921641,-0.272356078,-0.235856654,-0.290467609,-0.250415609,-0.212612383,-0.254001942,-0.254907515,-0.261480414,-0.250016061,-0.21804792,-0.22348912
1988Q1,51.364,6135,16031,0.0175,0.0108,0.09783,0.06909,0.000986797,0.064949435,-0.011199974,0.162194045,-0.014986245,0.096274803,-0.029190283,0.031517546,0.084157736,-0.036404786,0.038825107,0.028120034,0.073006566,0.061160784,-0.018855696,-0.007462068,0.023627265,0.027881421,0.041467837,0.024902396,0.023949315,0.043697073,0.00301901,0.023032144,0.237140253,0.156017421,0.194242234,0.173372518,0.165074352,0.17879341,0.11956676,0.204798169,0.160421472,0.145086582,0.180057636,0.122233286,0.116311107,0.114423003,0.130233657,0.120990281,0.071086878,0.137362081,0.095746314,0.096871318,0.149827889,0.014311451,0.018895271,0.051025708,0.050918019,0.073263187,-0.00573,6.823889005,6.061018325,5.232064764,5.186399601,5.611474467,6.035473879,5.36668675,5.106474485,4.892872687,4.935652516,5.79798469,5.15097499,4.787484811,4.58149736,4.583490836,5.524980329,4.358561576,4.715399189,4.430816591,4.47470109,5.185679512,4.768231652,4.690905519,4.170934836,4.166159075,0.171667421,0.209892234,0.189022518,0.180724352,0.19444341,0.13521676,0.220448169,0.176071472,0.160736582,0.195707636,0.137883286,0.131961107,0.130073003,0.145883657,0.136640281,0.086736878,0.153012081,0.111396314,0.112521318,0.165477889,0.029961451,0.034545271,0.066675708,0.066568019,0.088913187
1988Q2,51.744,6170,16139,0.00737,0.00643,0.09794,0.0011,-0.01752088,0.033775156,0.073261442,0.034023474,-0.011695553,0.001260306,0.013950815,0.165600231,0.075772911,-0.01803221,0.030294116,0.020106827,0.073241482,0.069500719,-0.03002309,0.008877369,-0.539389376,0.023036961,-0.002097689,0.03855019,0.011641615,0.03500277,-0.004486661,0.026851258,0.013250042,0.03474541,0.053656032,0.068858078,0.048394903,0.072286494,0.045022595,0.118431173,0.069514452,0.058013169,0.093767786,0.045583451,0.053509665,0.056101087,0.066030686,0.074155889,0.060985426,0.061988326,0.061270872,0.042888274,0.090415839,0.027936415,0.071083006,0.056856941,0.065891394,0.058992843,0.00716,6.978919629,6.190311124,5.416637255,5.189279909,5.805254122,6.058765836,5.600675202,5.235378411,4.953801533,5.152114938,5.881392869,5.239166063,4.828901249,4.650570233,4.723336814,5.603529275,4.472296392,4.783264082,4.486220072,4.599626583,5.176041649,4.74342985,4.738912217,4.198820711,4.00228201,0.05039541,0.069306032,0.084508078,0.064044903,0.087936494,0.060672595,0.134081173,0.085164452,0.073663169,0.109417786,0.061233451,0.069159665,0.071751087,0.081680686,0.089805889,0.076635426,0.077638326,0.076920872,0.058538274,0.106065839,0.043586415,0.086733006,0.072506941,0.081541394,0.074642843
1988Q3,52.203,6197,16339,0.00883,0.01012,0.101,0.03076,-0.027030431,0.057687697,-0.027493799,-0.035003984,0.048782078,0.012365713,0.114773142,0.015031475,0.324580605,0.002319698,0.014181381,0.013200232,-0.016916496,0.021146706,0.024922975,0.332007745,-0.137309249,0.005511576,0.043762044,0.108387021,0.035785034,0.051889848,0.086465871,0.027203667,0.03305393,-0.040552356,-0.00225333,0.006042381,0.010922706,-0.00772845,-0.044950886,-0.045374324,0.006935412,0.006873991,0.024517545,-0.049913454,-0.032404533,-0.016519154,0.006852644,0.010338687,-0.035828742,-0.05163574,0.003846945,0.009603486,0.048296129,0.009180649,-0.020834328,-0.008237695,0.012635029,-0.000268293,0.00843,7.031185919,6.210192,5.412233892,5.203651337,5.889236169,6.102528125,5.70515556,5.139292632,4.936041791,5.263914934,5.896682204,5.2725689,4.811760853,4.6471002,4.827515794,5.655637332,5.073674093,4.821497994,4.531206035,4.651492232,5.192336449,4.779510086,4.800255819,4.237860847,4.04802481,-0.024902356,0.01339667,0.021692381,0.026572706,0.00792155,-0.029300886,-0.029724324,0.022585412,0.022523991,0.040167545,-0.034263454,-0.016754533,-0.000869154,0.022502644,0.025988687,-0.020178742,-0.03598574,0.019496945,0.025253486,0.063946129,0.024830649,-0.005184328,0.007412305,0.028285029,0.015381707
1988Q4,52.797,6246,16435,0.01131,0.00641,0.10908,0.07701,-0.047713329,0.077568983,-0.129404267,-0.006308602,0.040927441,0.079398532,0.020805316,0.024566884,0.005523477,0.022322042,0.017524421,0.013329413,0.005497354,0.067224768,0.072517967,0.06956511,0.017990632,0.05069286,0.411920224,0.091017091,0.062749788,0.254197176,0.081953114,-0.074730056,0.038848542,-0.062530448,-0.028741796,-0.01730585,-0.016278526,-0.031816348,-0.021783251,-0.00194329,0.011501204,0.009555729,-0.001146098,-0.004775945,0.009659716,-0.002946908,0.013102035,0.030912237,-0.004802032,0.004309159,-0.021030882,-0.019493181,-0.007112409,0.018581783,0.045032041,0.004040595,0.008659153,0.037721586,0.00692,7.017663993,6.150250973,5.445770072,5.249578028,5.832725641,6.045211526,5.545008094,5.131196568,4.618335176,5.286112781,5.832587369,5.226964136,4.812158196,4.632806138,4.812931505,5.287800845,5.159347602,4.819833363,4.497047477,4.59140134,5.165732064,4.706785909,4.705552253,4.223292208,4.014702588,-0.046880448,-0.013091796,-0.00165585,-0.000628526,-0.016166348,-0.006133251,0.01370671,0.027151204,0.025205729,0.014503902,0.010874055,0.025309716,0.012703092,0.028752035,0.046562237,0.010847968,0.019959159,-0.005380882,-0.003843181,0.008537591,0.034231783,0.060682041,0.019690595,0.024309153,0.053371586
1989Q1,53.042,6262,16514,0.00463,0.00418,0.10788,-0.01109,-0.129244786,-0.046969209,-0.03290263,-0.046179373,0.03995023,-0.119058231,0.075541759,0.048917041,-0.008404369,0.075418798,0.040977933,0.017767456,0.074847895,0.207108417,0.062856398,0.029131723,0.03710073,0.014551833,0.018380878,0.089620007,0.012045314,0.098203424,0.059276356,0.028551408,-0.163453604,0.052692749,0.086665741,0.098678614,0.075828498,0.098090934,0.061125857,0.086275263,0.079868728,0.056928365,0.113821524,0.068695733,0.063289195,0.056956469,0.068445017,0.065837038,0.035170012,0.067401301,0.072761705,0.053937018,0.11186945,0.067667973,0.031746596,0.063465696,0.059737426,0.049324162,0.01357,7.002846874,6.043940194,5.557868489,5.239608103,5.759981852,5.944029743,5.522259489,5.118130888,4.622367428,5.262644642,5.810287002,5.223294439,4.803713933,4.578683406,4.771325775,5.213433703,5.14566613,4.748109622,4.065634071,4.493271841,5.121564059,4.497620775,4.627639734,4.306681417,4.013575632,0.068342749,0.102315741,0.114328614,0.091478498,0.113740934,0.076775857,0.101925263,0.095518728,0.072578365,0.129471524,0.084345733,0.078939195,0.072606469,0.084095017,0.081487038,0.050820012,0.083051301,0.088411705,0.069587018,0.12751945,0.083317973,0.047396596,0.079115696,0.075387426,0.064974162
